Id, name, class, variant, type, subtype, pv, size, move, armor, structure, damageS, damageSMin, damageM, damageMMin, damageL, damageLMin, damageE, damageEMin, overheat, abilities, imagelink, rulesLevel, tonnage, intro, role, technology, threshold
7426,"=hyperlink(""http://masterunitlist.info/Unit/Details/7426"", ""Thor II (Grand Summoner) E"")","=hyperlink(""https://www.sarna.net/wiki/Thor_II_(Grand_Summoner)"", ""Thor II (Grand Summoner)"")",E,BattleMech,BM,51,3,10/16j,6,4,4,0,4,0,3,0,0,0,0,"ENE, JMPS1, OMNI",https://i.ibb.co/s2RF40x/thor-ii-grand-summoner-3150.png,Standard,70,3093,Sniper,Clan,0
6281,"=hyperlink(""http://masterunitlist.info/Unit/Details/6281"", ""Thor II (Grand Summoner) Prime"")","=hyperlink(""https://www.sarna.net/wiki/Thor_II_(Grand_Summoner)"", ""Thor II (Grand Summoner)"")",Prime,BattleMech,BM,47,3,10/10j,6,4,5,0,5,0,3,0,0,0,1,"CASE, IF1, OMNI",https://i.ibb.co/s2RF40x/thor-ii-grand-summoner-3150.png,Standard,70,3093,Skirmisher,Clan,0
3214,"=hyperlink(""http://masterunitlist.info/Unit/Details/3214"", ""Thunder THR-1L"")","=hyperlink(""https://www.sarna.net/wiki/Thunder"", ""Thunder"")",THR-1L,BattleMech,BM,44,3,10,7,3,5,0,5,0,0,1,0,0,0,"AC2/2/-, CASE, IF0*",https://i.ibb.co/4dCDg3Y/thunder-3055u.png,Standard,70,3055,Skirmisher,Inner Sphere,0
3215,"=hyperlink(""http://masterunitlist.info/Unit/Details/3215"", ""Thunder THR-2L"")","=hyperlink(""https://www.sarna.net/wiki/Thunder"", ""Thunder"")",THR-2L,BattleMech,BM,49,3,10,7,3,3,0,3,0,0,0,0,0,1,"CASE, ECM, FLK1/1/-, STL, TSM",https://i.ibb.co/4dCDg3Y/thunder-3055u.png,Standard,70,3063,Skirmisher,Inner Sphere,0
3216,"=hyperlink(""http://masterunitlist.info/Unit/Details/3216"", ""Thunder THR-3L"")","=hyperlink(""https://www.sarna.net/wiki/Thunder"", ""Thunder"")",THR-3L,BattleMech,BM,57,3,10,7,3,2,0,2,0,0,0,0,0,1,"ARTAIS-1, CASE, ECM, STL, TSM",https://i.ibb.co/4dCDg3Y/thunder-3055u.png,Advanced,70,3066,Missile Boat,Inner Sphere,0
5230,"=hyperlink(""http://masterunitlist.info/Unit/Details/5230"", ""Thunder THR-C4"")","=hyperlink(""https://www.sarna.net/wiki/Thunder"", ""Thunder"")",THR-C4,BattleMech,BM,41,3,8/12j,7,3,3,0,4,0,2,0,0,0,1,"CASE, IF2, JMPS1",https://i.ibb.co/gr6GvNq/thunder-proto.png,Advanced,70,3083,Skirmisher,Inner Sphere,0
5239,"=hyperlink(""http://masterunitlist.info/Unit/Details/5239"", ""Thunderbolt IIC"")","=hyperlink(""https://www.sarna.net/wiki/Thunderbolt_IIC"", ""Thunderbolt IIC"")",,BattleMech,BM,48,3,10,7,4,5,0,5,0,2,0,0,0,2,"CASEII",https://i.ibb.co/NngBpnZ/thunderbolt-iic-proto.png,Advanced,70,3085,Brawler,Clan,0
5240,"=hyperlink(""http://masterunitlist.info/Unit/Details/5240"", ""Thunderbolt IIC 2"")","=hyperlink(""https://www.sarna.net/wiki/Thunderbolt_IIC"", ""Thunderbolt IIC"")",2,BattleMech,BM,43,3,8/8j,7,6,4,0,4,0,2,0,0,0,2,"CASE, ECM",https://i.ibb.co/NngBpnZ/thunderbolt-iic-proto.png,Standard,70,3088,Skirmisher,Clan,0
1706,"=hyperlink(""http://masterunitlist.info/Unit/Details/1706"", ""Transportable Field Repair Unit JI-100"")","=hyperlink(""https://www.sarna.net/wiki/Transportable_Field_Repair_Unit"", ""Transportable Field Repair Unit"")",JI-100,Combat Vehicle,CV,5,3,6t,1,3,0,1,0,0,0,0,0,0,0,"CT33, SRCH",https://i.ibb.co/M1MYRR4/ji-100-3085.png,Standard,70,3074,None,Inner Sphere,0
3337,"=hyperlink(""http://masterunitlist.info/Unit/Details/3337"", ""Typhoon Urban Assault Vehicle"")","=hyperlink(""https://www.sarna.net/wiki/Typhoon_Urban_Assault_Vehicle"", ""Typhoon Urban Assault Vehicle"")",,Combat Vehicle,CV,39,3,6w,7,4,6,0,6,0,0,0,0,0,0,"AC2/2/-, PRB, RCN, REAR0*/-/-, SRCH, TUR(5/5/-, AC2/2/-)",https://i.ibb.co/Qp7tM5Z/typhoon-3058u.png,Standard,70,3057,Juggernaut,Inner Sphere,0
3335,"=hyperlink(""http://masterunitlist.info/Unit/Details/3335"", ""Typhoon Urban Assault Vehicle (LB-X)"")","=hyperlink(""https://www.sarna.net/wiki/Typhoon_Urban_Assault_Vehicle"", ""Typhoon Urban Assault Vehicle"")",(LB-X),Combat Vehicle,CV,32,3,6w,7,4,3,0,3,0,2,0,0,0,0,"C3S, FLK1/1/1, MHQ1, REAR0*/0*/-, SRCH, TUR(3/3/2, FLK1/1/1)",https://i.ibb.co/Qp7tM5Z/typhoon-3058u.png,Standard,70,3065,Juggernaut,Inner Sphere,0
3336,"=hyperlink(""http://masterunitlist.info/Unit/Details/3336"", ""Typhoon Urban Assault Vehicle (RAC)"")","=hyperlink(""https://www.sarna.net/wiki/Typhoon_Urban_Assault_Vehicle"", ""Typhoon Urban Assault Vehicle"")",(RAC),Combat Vehicle,CV,39,3,6w,7,4,6,0,6,0,0,0,0,0,0,"PRB, RCN, SRCH, TUR(5/5/-)",https://i.ibb.co/Qp7tM5Z/typhoon-3058u.png,Standard,70,3064,Juggernaut,Inner Sphere,0
3338,"=hyperlink(""http://masterunitlist.info/Unit/Details/3338"", ""Typhoon Urban Assault Vehicle (Tracked)"")","=hyperlink(""https://www.sarna.net/wiki/Typhoon_Urban_Assault_Vehicle"", ""Typhoon Urban Assault Vehicle"")",(Tracked),Combat Vehicle,CV,40,3,6t,7,4,6,0,6,0,0,0,0,0,0,"AC2/2/-, PRB, RCN, REAR0*/-/-, SRCH, TUR(5/5/-, AC2/2/-)",https://i.ibb.co/Qp7tM5Z/typhoon-3058u.png,Standard,70,3057,Juggernaut,Inner Sphere,0
5321,"=hyperlink(""http://masterunitlist.info/Unit/Details/5321"", ""Uni ATAE-70 CargoMech"")","=hyperlink(""https://www.sarna.net/wiki/Uni"", ""Uni"")",ATAE-70 CargoMech,IndustrialMech,IM,10,3,6,4,6,0,0,0,0,0,0,0,0,0,"BAR, BFC, CT1, FC, SEAL",https://i.ibb.co/HG9pH19/uni-trva.png,Standard,70,3050,Ambusher,Inner Sphere,0
6977,"=hyperlink(""http://masterunitlist.info/Unit/Details/6977"", ""Uni ATAE-70M MiltiaMech"")","=hyperlink(""https://www.sarna.net/wiki/Uni"", ""Uni"")",ATAE-70M MiltiaMech,IndustrialMech,IM,17,3,6,4,6,1,0,2,0,1,0,0,0,1,"AFC, BAR, FC, SEAL",https://i.ibb.co/HG9pH19/uni-trva.png,Standard,70,3053,Sniper,Inner Sphere,0
7175,"=hyperlink(""http://masterunitlist.info/Unit/Details/7175"", ""Uni ATAE-70T CargoMech"")","=hyperlink(""https://www.sarna.net/wiki/Uni"", ""Uni"")",ATAE-70T CargoMech,IndustrialMech,IM,10,3,6,4,6,0,0,0,0,0,0,0,0,0,"BAR, BFC, CT17, FC, I-TSM, SEAL",https://i.ibb.co/HG9pH19/uni-trva.png,Standard,70,3074,Ambusher,Inner Sphere,0
9466,"=hyperlink(""http://masterunitlist.info/Unit/Details/9466"", ""Viper VP-1"")","=hyperlink(""https://www.sarna.net/wiki/Viper"", ""Viper"")",VP-1,BattleMech,BM,34,3,8/8j,7,3,4,0,4,0,0,0,0,0,0,"ENE, REAR1/1/-",https://i.ibb.co/SsMzz1s/viper-rg.png,Standard,70,2832,Brawler,Inner Sphere,0
9488,"=hyperlink(""http://masterunitlist.info/Unit/Details/9488"", ""Viper VP-5"")","=hyperlink(""https://www.sarna.net/wiki/Viper"", ""Viper"")",VP-5,BattleMech,BM,36,3,8/8j,7,6,3,0,3,0,0,0,0,0,2,"ENE",https://i.ibb.co/SsMzz1s/viper-rg.png,Introductory,70,2958,Brawler,Inner Sphere,0
9489,"=hyperlink(""http://masterunitlist.info/Unit/Details/9489"", ""Viper VP-7"")","=hyperlink(""https://www.sarna.net/wiki/Viper"", ""Viper"")",VP-7,BattleMech,BM,34,3,8/8j,7,2,3,0,3,0,0,0,0,0,2,"ENE, PRB, RCN, REAR1/1/-",https://i.ibb.co/SsMzz1s/viper-rg.png,Standard,70,3124,Brawler,Mixed,0
9490,"=hyperlink(""http://masterunitlist.info/Unit/Details/9490"", ""Viper VP-8"")","=hyperlink(""https://www.sarna.net/wiki/Viper"", ""Viper"")",VP-8,BattleMech,BM,46,3,10/10j,7,3,4,0,4,0,3,0,0,0,0,"ENE, PRB, RCN, REAR1/1/-",https://i.ibb.co/SsMzz1s/viper-rg.png,Standard,70,3130,Brawler,Mixed,0
9491,"=hyperlink(""http://masterunitlist.info/Unit/Details/9491"", ""Viper VP-9"")","=hyperlink(""https://www.sarna.net/wiki/Viper"", ""Viper"")",VP-9,BattleMech,BM,28,3,8/8j,7,2,0,0,0,0,0,0,0,0,0,"ENE, HT2/2/2, MEL, PRB, RCN",https://i.ibb.co/SsMzz1s/viper-rg.png,Standard,70,3147,Brawler,Mixed,0
7546,"=hyperlink(""http://masterunitlist.info/Unit/Details/7546"", ""War Crow A"")","=hyperlink(""https://www.sarna.net/wiki/War_Crow"", ""War Crow"")",A,BattleMech,BM,53,3,12,9,4,5,0,5,0,3,0,0,0,0,"CASE, CR, FLK2/2/2, OMNI",https://i.ibb.co/xLPTk3P/war-crow-rg.png,Advanced,70,3145,Skirmisher,Clan,0
7547,"=hyperlink(""http://masterunitlist.info/Unit/Details/7547"", ""War Crow B"")","=hyperlink(""https://www.sarna.net/wiki/War_Crow"", ""War Crow"")",B,BattleMech,BM,53,3,10/10j,9,4,5,0,5,0,3,0,0,0,0,"CASE, CR, OMNI",https://i.ibb.co/xLPTk3P/war-crow-rg.png,Advanced,70,3145,Skirmisher,Clan,0
7548,"=hyperlink(""http://masterunitlist.info/Unit/Details/7548"", ""War Crow C"")","=hyperlink(""https://www.sarna.net/wiki/War_Crow"", ""War Crow"")",C,BattleMech,BM,56,3,10,9,4,6,0,5,0,3,0,0,0,2,"CASE, CR, OMNI, OVL",https://i.ibb.co/xLPTk3P/war-crow-rg.png,Advanced,70,3145,Sniper,Clan,0
7545,"=hyperlink(""http://masterunitlist.info/Unit/Details/7545"", ""War Crow Prime"")","=hyperlink(""https://www.sarna.net/wiki/War_Crow"", ""War Crow"")",Prime,BattleMech,BM,56,3,10,9,4,5,0,5,0,3,0,0,0,1,"CASE, CR, IF2, LRM1/1/2, OMNI",https://i.ibb.co/xLPTk3P/war-crow-rg.png,Advanced,70,3145,Brawler,Clan,0
3479,"=hyperlink(""http://masterunitlist.info/Unit/Details/3479"", ""Warhammer C"")","=hyperlink(""https://www.sarna.net/wiki/Warhammer"", ""Warhammer"")",C,BattleMech,BM,37,3,8,5,6,4,0,4,0,3,0,0,0,2,"-",https://i.ibb.co/Mgn3hRd/warhammer-rg.png,Standard,70,2825,Brawler,Mixed,0
7565,"=hyperlink(""http://masterunitlist.info/Unit/Details/7565"", ""Warhammer C 2"")","=hyperlink(""https://www.sarna.net/wiki/Warhammer"", ""Warhammer"")",C 2,BattleMech,BM,43,3,8,5,6,6,0,6,0,3,0,0,0,2,"-",https://i.ibb.co/Mgn3hRd/warhammer-rg.png,Standard,70,3052,Brawler,Mixed,0
7566,"=hyperlink(""http://masterunitlist.info/Unit/Details/7566"", ""Warhammer C 3"")","=hyperlink(""https://www.sarna.net/wiki/Warhammer"", ""Warhammer"")",C 3,BattleMech,BM,49,3,8,7,4,6,0,6,0,4,0,0,0,3,"CASE, ECM",https://i.ibb.co/Mgn3hRd/warhammer-rg.png,Standard,70,2862,Brawler,Clan,0
3480,"=hyperlink(""http://masterunitlist.info/Unit/Details/3480"", ""Warhammer WHD-10CT"")","=hyperlink(""https://www.sarna.net/wiki/Warhammer"", ""Warhammer"")",WHD-10CT,BattleMech,BM,39,3,8,7,4,4,0,4,0,0,0,0,0,2,"C3S, CASE, MHQ1",https://i.ibb.co/M83fwSQ/warhammer-10ct-3085.png,Standard,70,3085,Brawler,Inner Sphere,0
7564,"=hyperlink(""http://masterunitlist.info/Unit/Details/7564"", ""Warhammer WHM-10K"")","=hyperlink(""https://www.sarna.net/wiki/Warhammer"", ""Warhammer"")",WHM-10K,BattleMech,BM,39,3,8,7,4,4,0,4,0,2,0,0,0,1,"BRA, CASEII",https://i.ibb.co/Mgn3hRd/warhammer-rg.png,Advanced,70,3147,Brawler,Mixed,0
3481,"=hyperlink(""http://masterunitlist.info/Unit/Details/3481"", ""Warhammer WHM-10T"")","=hyperlink(""https://www.sarna.net/wiki/Warhammer"", ""Warhammer"")",WHM-10T,BattleMech,BM,46,3,10/14j,7,3,2,0,3,0,2,0,0,0,0,"ENE, JMPS1",https://i.ibb.co/K25V9sp/warhammer-9d-pp.png,Standard,70,3073,Skirmisher,Inner Sphere,0
3482,"=hyperlink(""http://masterunitlist.info/Unit/Details/3482"", ""Warhammer WHM-11T"")","=hyperlink(""https://www.sarna.net/wiki/Warhammer"", ""Warhammer"")",WHM-11T,BattleMech,BM,35,3,8/10j,6,3,3,0,3,0,2,0,0,0,1,"CASE, IF0*, JMPS1",https://i.ibb.co/m51sF7D/warhammer-3085.png,Standard,70,3084,Skirmisher,Inner Sphere,0
3483,"=hyperlink(""http://masterunitlist.info/Unit/Details/3483"", ""Warhammer WHM-4L"")","=hyperlink(""https://www.sarna.net/wiki/Warhammer"", ""Warhammer"")",WHM-4L,BattleMech,BM,41,3,8,7,3,4,0,4,0,2,0,0,0,2,"CASE, ECM, STL",https://i.ibb.co/VY0Fz5H/warhammer-4l-pp.png,Standard,70,3067,Brawler,Inner Sphere,0
3484,"=hyperlink(""http://masterunitlist.info/Unit/Details/3484"", ""Warhammer WHM-5L"")","=hyperlink(""https://www.sarna.net/wiki/Warhammer"", ""Warhammer"")",WHM-5L,BattleMech,BM,39,3,6/10j,6,6,4,0,4,0,0,0,0,0,0,"CASE, HT1/1/-, JMPS1",https://i.ibb.co/VY0Fz5H/warhammer-4l-pp.png,Standard,70,3081,Skirmisher,Inner Sphere,0
3485,"=hyperlink(""http://masterunitlist.info/Unit/Details/3485"", ""Warhammer WHM-6D"")","=hyperlink(""https://www.sarna.net/wiki/Warhammer"", ""Warhammer"")",WHM-6D,BattleMech,BM,36,3,8,7,6,3,0,3,0,2,0,0,0,0,"ENE",https://i.ibb.co/Mgn3hRd/warhammer-rg.png,Introductory,70,2835,Brawler,Inner Sphere,0
3486,"=hyperlink(""http://masterunitlist.info/Unit/Details/3486"", ""Warhammer WHM-6K"")","=hyperlink(""https://www.sarna.net/wiki/Warhammer"", ""Warhammer"")",WHM-6K,BattleMech,BM,32,3,8,5,6,3,0,3,0,2,0,0,0,1,"-",https://i.ibb.co/Mgn3hRd/warhammer-rg.png,Introductory,70,2830,Brawler,Inner Sphere,0
7798,"=hyperlink(""http://masterunitlist.info/Unit/Details/7798"", ""Warhammer WHM-6K (Olesko)"")","=hyperlink(""https://www.sarna.net/wiki/Warhammer"", ""Warhammer"")",WHM-6K (Olesko),BattleMech,BM,40,3,8,6,6,3,0,3,0,2,0,0,0,0,"ENE, MHQ4, RCN",https://i.ibb.co/Mgn3hRd/warhammer-rg.png,Standard,70,3023,Brawler,Inner Sphere,0
3487,"=hyperlink(""http://masterunitlist.info/Unit/Details/3487"", ""Warhammer WHM-6L"")","=hyperlink(""https://www.sarna.net/wiki/Warhammer"", ""Warhammer"")",WHM-6L,BattleMech,BM,31,3,8,5,6,3,0,2,0,2,0,0,0,2,"-",https://i.ibb.co/Mgn3hRd/warhammer-rg.png,Introductory,70,2825,Brawler,Inner Sphere,0
3488,"=hyperlink(""http://masterunitlist.info/Unit/Details/3488"", ""Warhammer WHM-6R"")","=hyperlink(""https://www.sarna.net/wiki/Warhammer"", ""Warhammer"")",WHM-6R,BattleMech,BM,32,3,8,5,6,3,0,3,0,2,0,0,0,1,"-",https://i.ibb.co/Mgn3hRd/warhammer-rg.png,Introductory,70,2515,Brawler,Inner Sphere,0
3489,"=hyperlink(""http://masterunitlist.info/Unit/Details/3489"", ""Warhammer WHM-6Rb"")","=hyperlink(""https://www.sarna.net/wiki/Warhammer"", ""Warhammer"")",WHM-6Rb,BattleMech,BM,38,3,8,6,6,5,0,4,0,2,0,0,0,0,"-",https://i.ibb.co/Mgn3hRd/warhammer-rg.png,Standard,70,2599,Brawler,Inner Sphere,0
5871,"=hyperlink(""http://masterunitlist.info/Unit/Details/5871"", ""Warhammer WHM-6Rk"")","=hyperlink(""https://www.sarna.net/wiki/Warhammer"", ""Warhammer"")",WHM-6Rk,BattleMech,BM,42,3,10,7,3,5,0,4,0,2,0,0,0,0,"-",https://i.ibb.co/Mgn3hRd/warhammer-rg.png,Standard,70,2745,Skirmisher,Inner Sphere,0
3490,"=hyperlink(""http://masterunitlist.info/Unit/Details/3490"", ""Warhammer WHM-7A"")","=hyperlink(""https://www.sarna.net/wiki/Warhammer"", ""Warhammer"")",WHM-7A,BattleMech,BM,40,3,8,7,6,4,0,4,0,2,0,0,0,1,"CASE",https://i.ibb.co/Mgn3hRd/warhammer-rg.png,Standard,70,2761,Brawler,Inner Sphere,0
7599,"=hyperlink(""http://masterunitlist.info/Unit/Details/7599"", ""Warhammer WHM-7CS"")","=hyperlink(""https://www.sarna.net/wiki/Warhammer"", ""Warhammer"")",WHM-7CS,BattleMech,BM,37,3,8/8j,7,3,4,0,4,0,2,0,0,0,2,"CASE",https://i.ibb.co/Mgn3hRd/warhammer-rg.png,Standard,70,3052,Brawler,Inner Sphere,0
3491,"=hyperlink(""http://masterunitlist.info/Unit/Details/3491"", ""Warhammer WHM-7K"")","=hyperlink(""https://www.sarna.net/wiki/Warhammer"", ""Warhammer"")",WHM-7K,BattleMech,BM,39,3,8,7,6,4,0,4,0,2,0,0,0,0,"TAG",https://i.ibb.co/Mgn3hRd/warhammer-rg.png,Standard,70,3054,Brawler,Inner Sphere,0
3492,"=hyperlink(""http://masterunitlist.info/Unit/Details/3492"", ""Warhammer WHM-7M"")","=hyperlink(""https://www.sarna.net/wiki/Warhammer"", ""Warhammer"")",WHM-7M,BattleMech,BM,35,3,8,5,6,4,0,4,0,2,0,0,0,0,"AMS",https://i.ibb.co/Mgn3hRd/warhammer-rg.png,Standard,70,3047,Brawler,Inner Sphere,0
5386,"=hyperlink(""http://masterunitlist.info/Unit/Details/5386"", ""Warhammer WHM-7M-DC"")","=hyperlink(""https://www.sarna.net/wiki/Warhammer"", ""Warhammer"")",WHM-7M-DC,BattleMech,BM,35,3,8,5,6,4,0,4,0,2,0,0,0,0,"MHQ1",https://i.ibb.co/Mgn3hRd/warhammer-rg.png,Advanced,70,3052,Brawler,Inner Sphere,0
3493,"=hyperlink(""http://masterunitlist.info/Unit/Details/3493"", ""Warhammer WHM-7S"")","=hyperlink(""https://www.sarna.net/wiki/Warhammer"", ""Warhammer"")",WHM-7S,BattleMech,BM,36,3,8,5,6,5,0,4,0,2,0,0,0,1,"-",https://i.ibb.co/Mgn3hRd/warhammer-rg.png,Standard,70,3050,Brawler,Inner Sphere,0
3494,"=hyperlink(""http://masterunitlist.info/Unit/Details/3494"", ""Warhammer WHM-8D"")","=hyperlink(""https://www.sarna.net/wiki/Warhammer"", ""Warhammer"")",WHM-8D,BattleMech,BM,43,3,8,7,6,4,0,4,0,2,0,0,0,1,"C3S, CASE, MHQ1",https://i.ibb.co/94Q7j5w/warhammer-8d-pp.png,Standard,70,3066,Brawler,Inner Sphere,0
6868,"=hyperlink(""http://masterunitlist.info/Unit/Details/6868"", ""Warhammer WHM-8D2"")","=hyperlink(""https://www.sarna.net/wiki/Warhammer"", ""Warhammer"")",WHM-8D2,BattleMech,BM,45,3,8,7,6,3,0,4,0,3,0,0,0,1,"C3BSS, CASE, IF1, MHQ2",https://i.ibb.co/94Q7j5w/warhammer-8d-pp.png,Advanced,70,3087,Brawler,Inner Sphere,0
3495,"=hyperlink(""http://masterunitlist.info/Unit/Details/3495"", ""Warhammer WHM-8K"")","=hyperlink(""https://www.sarna.net/wiki/Warhammer"", ""Warhammer"")",WHM-8K,BattleMech,BM,43,3,8,7,6,4,0,4,0,3,0,0,0,0,"C3S, CASE, MHQ1",https://i.ibb.co/VY0Fz5H/warhammer-4l-pp.png,Standard,70,3073,Sniper,Inner Sphere,0
3496,"=hyperlink(""http://masterunitlist.info/Unit/Details/3496"", ""Warhammer WHM-8M"")","=hyperlink(""https://www.sarna.net/wiki/Warhammer"", ""Warhammer"")",WHM-8M,BattleMech,BM,38,3,8,7,6,3,0,3,0,3,0,0,0,1,"CASE",https://i.ibb.co/Mgn3hRd/warhammer-rg.png,Standard,70,3069,Sniper,Inner Sphere,0
7563,"=hyperlink(""http://masterunitlist.info/Unit/Details/7563"", ""Warhammer WHM-8R"")","=hyperlink(""https://www.sarna.net/wiki/Warhammer"", ""Warhammer"")",WHM-8R,BattleMech,BM,40,3,8,7,6,4,0,4,0,2,0,0,0,1,"CASEII",https://i.ibb.co/Mgn3hRd/warhammer-rg.png,Advanced,70,3090,Brawler,Inner Sphere,0
3497,"=hyperlink(""http://masterunitlist.info/Unit/Details/3497"", ""Warhammer WHM-9D"")","=hyperlink(""https://www.sarna.net/wiki/Warhammer"", ""Warhammer"")",WHM-9D,BattleMech,BM,43,3,10/6j,7,3,4,0,4,0,3,0,0,0,0,"ENE, JMPW1",https://i.ibb.co/K25V9sp/warhammer-9d-pp.png,Standard,70,3067,Sniper,Inner Sphere,0
7567,"=hyperlink(""http://masterunitlist.info/Unit/Details/7567"", ""Warhammer WHM-9K"")","=hyperlink(""https://www.sarna.net/wiki/Warhammer"", ""Warhammer"")",WHM-9K,BattleMech,BM,40,3,8,7,4,4,0,4,0,4,0,0,0,0,"CASEII, IF1",https://i.ibb.co/Mgn3hRd/warhammer-rg.png,Standard,70,3105,Brawler,Inner Sphere,0
3498,"=hyperlink(""http://masterunitlist.info/Unit/Details/3498"", ""Warhammer WHM-9S"")","=hyperlink(""https://www.sarna.net/wiki/Warhammer"", ""Warhammer"")",WHM-9S,BattleMech,BM,38,3,8,7,4,4,0,4,0,2,0,0,0,1,"CASE",https://i.ibb.co/m4XyQxr/warhammer-9s-pp.png,Standard,70,3067,Brawler,Inner Sphere,0
3499,"=hyperlink(""http://masterunitlist.info/Unit/Details/3499"", ""Warhammer WHM-X7 The Lich"")","=hyperlink(""https://www.sarna.net/wiki/Warhammer"", ""Warhammer"")",WHM-X7 "The Lich",BattleMech,BM,35,3,8,7,4,4,0,3,0,0,0,0,0,2,"ARM, CASEII",https://i.ibb.co/M83fwSQ/warhammer-10ct-3085.png,Experimental,70,3077,Brawler,Mixed,0
5404,"=hyperlink(""http://masterunitlist.info/Unit/Details/5404"", ""White Flame WHF-3B"")","=hyperlink(""https://www.sarna.net/wiki/White_Flame"", ""White Flame"")",WHF-3B,BattleMech,BM,44,3,10/10j,8,4,3,0,3,0,0,0,0,0,0,"AMS, C3I, MHQ2",https://i.ibb.co/ydx83Tx/white-flame-3075.png,Standard,70,3065,Skirmisher,Inner Sphere,0
5405,"=hyperlink(""http://masterunitlist.info/Unit/Details/5405"", ""White Flame WHF-3C"")","=hyperlink(""https://www.sarna.net/wiki/White_Flame"", ""White Flame"")",WHF-3C,BattleMech,BM,37,3,10/10j,7,4,2,0,2,0,0,0,0,0,0,"AMS, C3I, MHQ2",https://i.ibb.co/ydx83Tx/white-flame-3075.png,Standard,70,3069,Skirmisher,Inner Sphere,0
5693,"=hyperlink(""http://masterunitlist.info/Unit/Details/5693"", ""White Flame WHF-4C"")","=hyperlink(""https://www.sarna.net/wiki/White_Flame"", ""White Flame"")",WHF-4C,BattleMech,BM,44,3,10/10j,8,4,3,0,3,0,0,0,0,0,0,"C3I, ENE, MHQ2, TAG",https://i.ibb.co/ydx83Tx/white-flame-3075.png,Standard,70,3077,Skirmisher,Inner Sphere,0
3553,"=hyperlink(""http://masterunitlist.info/Unit/Details/3553"", ""Winston Combat Vehicle"")","=hyperlink(""https://www.sarna.net/wiki/Winston_Combat_Vehicle"", ""Winston Combat Vehicle"")",,Combat Vehicle,CV,44,3,6t,10,4,3,0,5,0,3,0,0,0,0,"AMS, CASE, IF2, LRM1/2/2, SRCH, TUR(2/3/3, AMS, LRM1/2/2, IF2)",https://i.ibb.co/2q1qcbW/winston-3085.png,Standard,70,3086,Missile Boat,Inner Sphere,0
3552,"=hyperlink(""http://masterunitlist.info/Unit/Details/3552"", ""Winston Combat Vehicle (LAC)"")","=hyperlink(""https://www.sarna.net/wiki/Winston_Combat_Vehicle"", ""Winston Combat Vehicle"")",(LAC),Combat Vehicle,CV,40,3,6t,10,4,4,0,4,0,1,0,0,0,0,"AC1/1/-, AMS, CASE, IF1, SRCH, TUR(3/3/1, AC1/1/-, IF1)",https://i.ibb.co/2q1qcbW/winston-3085.png,Standard,70,3086,Juggernaut,Inner Sphere,0
6798,"=hyperlink(""http://masterunitlist.info/Unit/Details/6798"", ""Winston Combat Vehicle (Support)"")","=hyperlink(""https://www.sarna.net/wiki/Winston_Combat_Vehicle"", ""Winston Combat Vehicle"")",(Support),Combat Vehicle,CV,49,3,6t,10,4,5,0,5,0,4,0,0,0,0,"AECM, CASE, IF2, LRM2/2/2, SRCH, SRM1/1, TAG, TUR(3/3/3, IF2)",https://i.ibb.co/2q1qcbW/winston-3085.png,Standard,70,3107,Sniper,Mixed,0
6799,"=hyperlink(""http://masterunitlist.info/Unit/Details/6799"", ""Winston Combat Vehicle (TSEMP)"")","=hyperlink(""https://www.sarna.net/wiki/Winston_Combat_Vehicle"", ""Winston Combat Vehicle"")",(TSEMP),Combat Vehicle,CV,46,3,6t,10,4,2,0,2,0,2,0,0,0,0,"AMS, CASE, IF2, LRM2/2/2, SRCH, TSEMP2, TUR(2/2/2, AMS, IF2, LRM2/2/2)",https://i.ibb.co/2q1qcbW/winston-3085.png,Advanced,70,3114,Sniper,Mixed,0
6800,"=hyperlink(""http://masterunitlist.info/Unit/Details/6800"", ""Winston Combat Vehicle (XXL)"")","=hyperlink(""https://www.sarna.net/wiki/Winston_Combat_Vehicle"", ""Winston Combat Vehicle"")",(XXL),Combat Vehicle,CV,42,3,6t,10,4,4,0,4,0,2,0,0,0,0,"AMS, CASE, IF2, LRM2/2/2, REL, SRCH, TUR(4/4/2, AMS, IF2, LRM2/2/2)",https://i.ibb.co/2q1qcbW/winston-3085.png,Advanced,70,3133,Sniper,Mixed,0
137,"=hyperlink(""http://masterunitlist.info/Unit/Details/137"", ""Athena Combat Vehicle"")","=hyperlink(""https://www.sarna.net/wiki/Athena_Combat_Vehicle"", ""Athena Combat Vehicle"")",,Combat Vehicle,CV,38,3,6t,5,4,6,0,6,0,4,0,0,0,0,"CASE, IF1, SRCH, TUR(2/2/-)",https://i.ibb.co/XsH3d4f/athena-3060.png,Standard,75,3008,Juggernaut,Clan,0
136,"=hyperlink(""http://masterunitlist.info/Unit/Details/136"", ""Athena Combat Vehicle (HAG)"")","=hyperlink(""https://www.sarna.net/wiki/Athena_Combat_Vehicle"", ""Athena Combat Vehicle"")",(HAG),Combat Vehicle,CV,48,3,6t,8,4,7,0,7,0,4,0,0,0,0,"CASE, ECM, FLK4/4/4, SRCH, TUR(3/3/-)",https://i.ibb.co/XsH3d4f/athena-3060.png,Standard,75,3071,Juggernaut,Clan,0
